instant,dteday,season,yr,mnth,hr,holiday,weather,temp,humidity,windspeed,weekdayname,workday,usertype,numrentals
5061,8/3/2011,summer,2011,8,18,no,light rain,40.9,84,0,Wednesday,yes,casual,49
5061,8/3/2011,summer,2011,8,18,no,light rain,40.9,84,0,Wednesday,yes,registered,443
5062,8/3/2011,summer,2011,8,19,no,light rain,40.9,84,0,Wednesday,yes,casual,51
5062,8/3/2011,summer,2011,8,19,no,light rain,40.9,84,0,Wednesday,yes,registered,270
5063,8/3/2011,summer,2011,8,20,no,light rain,40.9,84,7,Wednesday,yes,casual,7
5063,8/3/2011,summer,2011,8,20,no,light rain,40.9,84,7,Wednesday,yes,registered,80
5064,8/3/2011,summer,2011,8,21,no,misty,40,89,9,Wednesday,yes,casual,7
5064,8/3/2011,summer,2011,8,21,no,misty,40,89,9,Wednesday,yes,registered,81
5065,8/3/2011,summer,2011,8,22,no,light rain,40,89,7,Wednesday,yes,casual,11
5065,8/3/2011,summer,2011,8,22,no,light rain,40,89,7,Wednesday,yes,registered,66
5066,8/3/2011,summer,2011,8,23,no,misty,40,89,6,Wednesday,yes,casual,4
5066,8/3/2011,summer,2011,8,23,no,misty,40,89,6,Wednesday,yes,registered,52
5067,8/4/2011,summer,2011,8,0,no,misty,40,89,6,Thursday,yes,casual,2
5067,8/4/2011,summer,2011,8,0,no,misty,40,89,6,Thursday,yes,registered,15
5068,8/4/2011,summer,2011,8,1,no,misty,39,94,6,Thursday,yes,casual,3
5068,8/4/2011,summer,2011,8,1,no,misty,39,94,6,Thursday,yes,registered,14
5069,8/4/2011,summer,2011,8,2,no,misty,39,94,6,Thursday,yes,casual,2
5069,8/4/2011,summer,2011,8,2,no,misty,39,94,6,Thursday,yes,registered,5
5070,8/4/2011,summer,2011,8,3,no,light rain,39,94,6,Thursday,yes,casual,0
5070,8/4/2011,summer,2011,8,3,no,light rain,39,94,6,Thursday,yes,registered,3
5071,8/4/2011,summer,2011,8,4,no,misty,40,89,0,Thursday,yes,casual,0
5071,8/4/2011,summer,2011,8,4,no,misty,40,89,0,Thursday,yes,registered,7
5072,8/4/2011,summer,2011,8,5,no,misty,40,89,0,Thursday,yes,casual,3
5072,8/4/2011,summer,2011,8,5,no,misty,40,89,0,Thursday,yes,registered,17
5073,8/4/2011,summer,2011,8,6,no,misty,40,89,20,Thursday,yes,casual,7
5073,8/4/2011,summer,2011,8,6,no,misty,40,89,20,Thursday,yes,registered,90
5074,8/4/2011,summer,2011,8,7,no,misty,40,89,20,Thursday,yes,casual,11
5074,8/4/2011,summer,2011,8,7,no,misty,40,89,20,Thursday,yes,registered,271
5075,8/4/2011,summer,2011,8,8,no,misty,40.9,82,24,Thursday,yes,casual,29
5075,8/4/2011,summer,2011,8,8,no,misty,40.9,82,24,Thursday,yes,registered,369
5076,8/4/2011,summer,2011,8,9,no,clear,41.8,74,22,Thursday,yes,casual,25
5076,8/4/2011,summer,2011,8,9,no,clear,41.8,74,22,Thursday,yes,registered,162
5077,8/4/2011,summer,2011,8,10,no,clear,41.8,71,20,Thursday,yes,casual,24
5077,8/4/2011,summer,2011,8,10,no,clear,41.8,71,20,Thursday,yes,registered,89
5078,8/4/2011,summer,2011,8,11,no,misty,42.8,66,15,Thursday,yes,casual,37
5078,8/4/2011,summer,2011,8,11,no,misty,42.8,66,15,Thursday,yes,registered,112
5079,8/4/2011,summer,2011,8,12,no,misty,43.7,62,15,Thursday,yes,casual,53
5079,8/4/2011,summer,2011,8,12,no,misty,43.7,62,15,Thursday,yes,registered,152
5080,8/4/2011,summer,2011,8,13,no,clear,43.7,58,0,Thursday,yes,casual,63
5080,8/4/2011,summer,2011,8,13,no,clear,43.7,58,0,Thursday,yes,registered,142
5081,8/4/2011,summer,2011,8,14,no,clear,45.6,55,11,Thursday,yes,casual,53
5081,8/4/2011,summer,2011,8,14,no,clear,45.6,55,11,Thursday,yes,registered,114
5082,8/4/2011,summer,2011,8,15,no,clear,45.6,55,17,Thursday,yes,casual,50
5082,8/4/2011,summer,2011,8,15,no,clear,45.6,55,17,Thursday,yes,registered,115
5083,8/4/2011,summer,2011,8,16,no,clear,43.7,62,22,Thursday,yes,casual,70
5083,8/4/2011,summer,2011,8,16,no,clear,43.7,62,22,Thursday,yes,registered,220
5084,8/4/2011,summer,2011,8,17,no,clear,43.7,62,22,Thursday,yes,casual,91
5084,8/4/2011,summer,2011,8,17,no,clear,43.7,62,22,Thursday,yes,registered,464
5085,8/4/2011,summer,2011,8,18,no,clear,40.9,74,20,Thursday,yes,casual,88
5085,8/4/2011,summer,2011,8,18,no,clear,40.9,74,20,Thursday,yes,registered,435
5086,8/4/2011,summer,2011,8,19,no,clear,40.9,74,19,Thursday,yes,casual,65
5086,8/4/2011,summer,2011,8,19,no,clear,40.9,74,19,Thursday,yes,registered,301
5087,8/4/2011,summer,2011,8,20,no,misty,40.9,74,13,Thursday,yes,casual,41
5087,8/4/2011,summer,2011,8,20,no,misty,40.9,74,13,Thursday,yes,registered,245
5088,8/4/2011,summer,2011,8,21,no,misty,40.9,74,13,Thursday,yes,casual,25
5088,8/4/2011,summer,2011,8,21,no,misty,40.9,74,13,Thursday,yes,registered,186
5089,8/4/2011,summer,2011,8,22,no,clear,40,74,13,Thursday,yes,casual,33
5089,8/4/2011,summer,2011,8,22,no,clear,40,74,13,Thursday,yes,registered,141
5090,8/4/2011,summer,2011,8,23,no,clear,39,74,7,Thursday,yes,casual,24
5090,8/4/2011,summer,2011,8,23,no,clear,39,74,7,Thursday,yes,registered,108
5091,8/5/2011,summer,2011,8,0,no,clear,39,74,7,Friday,yes,casual,13
5091,8/5/2011,summer,2011,8,0,no,clear,39,74,7,Friday,yes,registered,41
5092,8/5/2011,summer,2011,8,1,no,clear,38.1,78,6,Friday,yes,casual,3
5092,8/5/2011,summer,2011,8,1,no,clear,38.1,78,6,Friday,yes,registered,16
5093,8/5/2011,summer,2011,8,2,no,clear,39,69,0,Friday,yes,casual,5
5093,8/5/2011,summer,2011,8,2,no,clear,39,69,0,Friday,yes,registered,14
5094,8/5/2011,summer,2011,8,3,no,clear,38.1,78,6,Friday,yes,casual,0
5094,8/5/2011,summer,2011,8,3,no,clear,38.1,78,6,Friday,yes,registered,6
5095,8/5/2011,summer,2011,8,4,no,clear,38.1,78,9,Friday,yes,casual,1
5095,8/5/2011,summer,2011,8,4,no,clear,38.1,78,9,Friday,yes,registered,6
5096,8/5/2011,summer,2011,8,5,no,clear,38.1,78,6,Friday,yes,casual,0
5096,8/5/2011,summer,2011,8,5,no,clear,38.1,78,6,Friday,yes,registered,16
5097,8/5/2011,summer,2011,8,6,no,clear,38.1,78,9,Friday,yes,casual,7
5097,8/5/2011,summer,2011,8,6,no,clear,38.1,78,9,Friday,yes,registered,94
5098,8/5/2011,summer,2011,8,7,no,clear,39,78,9,Friday,yes,casual,23
5098,8/5/2011,summer,2011,8,7,no,clear,39,78,9,Friday,yes,registered,247
5099,8/5/2011,summer,2011,8,8,no,clear,40.9,65,15,Friday,yes,casual,39
5099,8/5/2011,summer,2011,8,8,no,clear,40.9,65,15,Friday,yes,registered,415
5100,8/5/2011,summer,2011,8,9,no,clear,41.8,58,7,Friday,yes,casual,43
5100,8/5/2011,summer,2011,8,9,no,clear,41.8,58,7,Friday,yes,registered,183
5101,8/5/2011,summer,2011,8,10,no,clear,42.8,55,9,Friday,yes,casual,50
5101,8/5/2011,summer,2011,8,10,no,clear,42.8,55,9,Friday,yes,registered,113
5102,8/5/2011,summer,2011,8,11,no,misty,43.7,52,17,Friday,yes,casual,44
5102,8/5/2011,summer,2011,8,11,no,misty,43.7,52,17,Friday,yes,registered,103
5103,8/5/2011,summer,2011,8,12,no,clear,43.7,52,17,Friday,yes,casual,57
5103,8/5/2011,summer,2011,8,12,no,clear,43.7,52,17,Friday,yes,registered,159
5104,8/5/2011,summer,2011,8,13,no,clear,44.7,52,17,Friday,yes,casual,40
5104,8/5/2011,summer,2011,8,13,no,clear,44.7,52,17,Friday,yes,registered,164
5105,8/5/2011,summer,2011,8,14,no,misty,44.7,52,17,Friday,yes,casual,81
5105,8/5/2011,summer,2011,8,14,no,misty,44.7,52,17,Friday,yes,registered,164
5106,8/5/2011,summer,2011,8,15,no,clear,43.7,55,17,Friday,yes,casual,50
5106,8/5/2011,summer,2011,8,15,no,clear,43.7,55,17,Friday,yes,registered,160
5107,8/5/2011,summer,2011,8,16,no,clear,45.6,49,17,Friday,yes,casual,76
5107,8/5/2011,summer,2011,8,16,no,clear,45.6,49,17,Friday,yes,registered,254
5108,8/5/2011,summer,2011,8,17,no,clear,44.7,49,20,Friday,yes,casual,84
5108,8/5/2011,summer,2011,8,17,no,clear,44.7,49,20,Friday,yes,registered,466
5109,8/5/2011,summer,2011,8,18,no,clear,43.7,52,17,Friday,yes,casual,105
5109,8/5/2011,summer,2011,8,18,no,clear,43.7,52,17,Friday,yes,registered,361
5110,8/5/2011,summer,2011,8,19,no,clear,42.8,55,17,Friday,yes,casual,90
5110,8/5/2011,summer,2011,8,19,no,clear,42.8,55,17,Friday,yes,registered,282
5111,8/5/2011,summer,2011,8,20,no,clear,41.8,58,15,Friday,yes,casual,70
5111,8/5/2011,summer,2011,8,20,no,clear,41.8,58,15,Friday,yes,registered,221
5112,8/5/2011,summer,2011,8,21,no,clear,40.9,65,13,Friday,yes,casual,54
5112,8/5/2011,summer,2011,8,21,no,clear,40.9,65,13,Friday,yes,registered,119
5113,8/5/2011,summer,2011,8,22,no,clear,40.9,65,15,Friday,yes,casual,51
5113,8/5/2011,summer,2011,8,22,no,clear,40.9,65,15,Friday,yes,registered,137
5114,8/5/2011,summer,2011,8,23,no,clear,40,69,15,Friday,yes,casual,37
5114,8/5/2011,summer,2011,8,23,no,clear,40,69,15,Friday,yes,registered,102
5115,8/6/2011,summer,2011,8,0,no,clear,39,78,13,Saturday,no,casual,29
5115,8/6/2011,summer,2011,8,0,no,clear,39,78,13,Saturday,no,registered,104
5116,8/6/2011,summer,2011,8,1,no,clear,39,78,11,Saturday,no,casual,17
5116,8/6/2011,summer,2011,8,1,no,clear,39,78,11,Saturday,no,registered,50
5117,8/6/2011,summer,2011,8,2,no,clear,39,78,15,Saturday,no,casual,14
5117,8/6/2011,summer,2011,8,2,no,clear,39,78,15,Saturday,no,registered,39
5118,8/6/2011,summer,2011,8,3,no,misty,39,78,11,Saturday,no,casual,14
5118,8/6/2011,summer,2011,8,3,no,misty,39,78,11,Saturday,no,registered,28
5119,8/6/2011,summer,2011,8,4,no,misty,39,83,11,Saturday,no,casual,5
5119,8/6/2011,summer,2011,8,4,no,misty,39,83,11,Saturday,no,registered,5
5120,8/6/2011,summer,2011,8,5,no,clear,38.1,89,6,Saturday,no,casual,2
5120,8/6/2011,summer,2011,8,5,no,clear,38.1,89,6,Saturday,no,registered,4
5121,8/6/2011,summer,2011,8,6,no,clear,38.1,89,7,Saturday,no,casual,5
5121,8/6/2011,summer,2011,8,6,no,clear,38.1,89,7,Saturday,no,registered,22
5122,8/6/2011,summer,2011,8,7,no,clear,40,83,11,Saturday,no,casual,14
5122,8/6/2011,summer,2011,8,7,no,clear,40,83,11,Saturday,no,registered,49
5123,8/6/2011,summer,2011,8,8,no,clear,40,83,11,Saturday,no,casual,27
5123,8/6/2011,summer,2011,8,8,no,clear,40,83,11,Saturday,no,registered,94
5124,8/6/2011,summer,2011,8,9,no,clear,42.8,70,15,Saturday,no,casual,60
5124,8/6/2011,summer,2011,8,9,no,clear,42.8,70,15,Saturday,no,registered,155
5125,8/6/2011,summer,2011,8,10,no,misty,42.8,70,19,Saturday,no,casual,91
5125,8/6/2011,summer,2011,8,10,no,misty,42.8,70,19,Saturday,no,registered,199
5126,8/6/2011,summer,2011,8,11,no,clear,44.7,62,15,Saturday,no,casual,138
5126,8/6/2011,summer,2011,8,11,no,clear,44.7,62,15,Saturday,no,registered,211
5127,8/6/2011,summer,2011,8,12,no,clear,45.6,55,15,Saturday,no,casual,130
5127,8/6/2011,summer,2011,8,12,no,clear,45.6,55,15,Saturday,no,registered,252
5128,8/6/2011,summer,2011,8,13,no,misty,45.6,59,22,Saturday,no,casual,176
5128,8/6/2011,summer,2011,8,13,no,misty,45.6,59,22,Saturday,no,registered,265
5129,8/6/2011,summer,2011,8,14,no,clear,46.5,52,17,Saturday,no,casual,176
5129,8/6/2011,summer,2011,8,14,no,clear,46.5,52,17,Saturday,no,registered,204
5130,8/6/2011,summer,2011,8,15,no,misty,47.5,53,17,Saturday,no,casual,130
5130,8/6/2011,summer,2011,8,15,no,misty,47.5,53,17,Saturday,no,registered,232
5131,8/6/2011,summer,2011,8,16,no,light rain,42.8,79,11,Saturday,no,casual,155
5131,8/6/2011,summer,2011,8,16,no,light rain,42.8,79,11,Saturday,no,registered,188
5132,8/6/2011,summer,2011,8,17,no,light rain,42.8,79,11,Saturday,no,casual,61
5132,8/6/2011,summer,2011,8,17,no,light rain,42.8,79,11,Saturday,no,registered,88
5133,8/6/2011,summer,2011,8,18,no,misty,41.8,79,30,Saturday,no,casual,81
5133,8/6/2011,summer,2011,8,18,no,misty,41.8,79,30,Saturday,no,registered,130
5134,8/6/2011,summer,2011,8,19,no,light rain,41.8,84,17,Saturday,no,casual,57
5134,8/6/2011,summer,2011,8,19,no,light rain,41.8,84,17,Saturday,no,registered,114
5135,8/6/2011,summer,2011,8,20,no,light rain,41.8,79,19,Saturday,no,casual,58
5135,8/6/2011,summer,2011,8,20,no,light rain,41.8,79,19,Saturday,no,registered,79
5136,8/6/2011,summer,2011,8,21,no,misty,40.9,84,22,Saturday,no,casual,28
5136,8/6/2011,summer,2011,8,21,no,misty,40.9,84,22,Saturday,no,registered,86
5137,8/6/2011,summer,2011,8,22,no,misty,40.9,84,22,Saturday,no,casual,24
5137,8/6/2011,summer,2011,8,22,no,misty,40.9,84,22,Saturday,no,registered,96
5138,8/6/2011,summer,2011,8,23,no,light rain,40.9,84,19,Saturday,no,casual,29
5138,8/6/2011,summer,2011,8,23,no,light rain,40.9,84,19,Saturday,no,registered,79
5139,8/7/2011,summer,2011,8,0,no,misty,40.9,84,19,Sunday,no,casual,14
5139,8/7/2011,summer,2011,8,0,no,misty,40.9,84,19,Sunday,no,registered,66
5140,8/7/2011,summer,2011,8,1,no,misty,40.9,84,17,Sunday,no,casual,10
5140,8/7/2011,summer,2011,8,1,no,misty,40.9,84,17,Sunday,no,registered,63
5141,8/7/2011,summer,2011,8,2,no,misty,40.9,84,15,Sunday,no,casual,18
5141,8/7/2011,summer,2011,8,2,no,misty,40.9,84,15,Sunday,no,registered,48
5142,8/7/2011,summer,2011,8,3,no,misty,40.9,84,9,Sunday,no,casual,9
5142,8/7/2011,summer,2011,8,3,no,misty,40.9,84,9,Sunday,no,registered,23
5143,8/7/2011,summer,2011,8,4,no,clear,40.9,84,9,Sunday,no,casual,1
5143,8/7/2011,summer,2011,8,4,no,clear,40.9,84,9,Sunday,no,registered,5
5144,8/7/2011,summer,2011,8,5,no,clear,40.9,89,13,Sunday,no,casual,1
5144,8/7/2011,summer,2011,8,5,no,clear,40.9,89,13,Sunday,no,registered,4
5145,8/7/2011,summer,2011,8,6,no,clear,40.9,89,11,Sunday,no,casual,3
5145,8/7/2011,summer,2011,8,6,no,clear,40.9,89,11,Sunday,no,registered,10
5146,8/7/2011,summer,2011,8,7,no,clear,40.9,84,13,Sunday,no,casual,11
5146,8/7/2011,summer,2011,8,7,no,clear,40.9,84,13,Sunday,no,registered,28
5147,8/7/2011,summer,2011,8,8,no,clear,41.8,79,13,Sunday,no,casual,23
5147,8/7/2011,summer,2011,8,8,no,clear,41.8,79,13,Sunday,no,registered,66
5148,8/7/2011,summer,2011,8,9,no,clear,43.7,75,7,Sunday,no,casual,82
5148,8/7/2011,summer,2011,8,9,no,clear,43.7,75,7,Sunday,no,registered,102
5149,8/7/2011,summer,2011,8,10,no,clear,45.6,66,9,Sunday,no,casual,88
5149,8/7/2011,summer,2011,8,10,no,clear,45.6,66,9,Sunday,no,registered,178
5150,8/7/2011,summer,2011,8,11,no,clear,46.5,63,0,Sunday,no,casual,113
5150,8/7/2011,summer,2011,8,11,no,clear,46.5,63,0,Sunday,no,registered,156
5151,8/7/2011,summer,2011,8,12,no,clear,50.3,42,20,Sunday,no,casual,161
5151,8/7/2011,summer,2011,8,12,no,clear,50.3,42,20,Sunday,no,registered,209
5152,8/7/2011,summer,2011,8,13,no,clear,50.3,42,20,Sunday,no,casual,118
5152,8/7/2011,summer,2011,8,13,no,clear,50.3,42,20,Sunday,no,registered,206
5153,8/7/2011,summer,2011,8,14,no,clear,48.4,47,13,Sunday,no,casual,130
5153,8/7/2011,summer,2011,8,14,no,clear,48.4,47,13,Sunday,no,registered,192
5154,8/7/2011,summer,2011,8,15,no,light rain,41.8,74,20,Sunday,no,casual,118
5154,8/7/2011,summer,2011,8,15,no,light rain,41.8,74,20,Sunday,no,registered,208
5155,8/7/2011,summer,2011,8,16,no,light rain,41.8,74,20,Sunday,no,casual,74
5155,8/7/2011,summer,2011,8,16,no,light rain,41.8,74,20,Sunday,no,registered,119
5156,8/7/2011,summer,2011,8,17,no,light rain,42.8,74,43,Sunday,no,casual,63
5156,8/7/2011,summer,2011,8,17,no,light rain,42.8,74,43,Sunday,no,registered,131
5157,8/7/2011,summer,2011,8,18,no,clear,41.8,74,6,Sunday,no,casual,74
5157,8/7/2011,summer,2011,8,18,no,clear,41.8,74,6,Sunday,no,registered,155
5158,8/7/2011,summer,2011,8,19,no,clear,41.8,79,11,Sunday,no,casual,68
5158,8/7/2011,summer,2011,8,19,no,clear,41.8,79,11,Sunday,no,registered,160
5159,8/7/2011,summer,2011,8,20,no,clear,41.8,84,9,Sunday,no,casual,50
5159,8/7/2011,summer,2011,8,20,no,clear,41.8,84,9,Sunday,no,registered,133
5160,8/7/2011,summer,2011,8,21,no,clear,41.8,84,7,Sunday,no,casual,36
5160,8/7/2011,summer,2011,8,21,no,clear,41.8,84,7,Sunday,no,registered,100
5161,8/7/2011,summer,2011,8,22,no,clear,40.9,89,13,Sunday,no,casual,21
5161,8/7/2011,summer,2011,8,22,no,clear,40.9,89,13,Sunday,no,registered,82
5162,8/7/2011,summer,2011,8,23,no,clear,40.9,79,7,Sunday,no,casual,12
5162,8/7/2011,summer,2011,8,23,no,clear,40.9,79,7,Sunday,no,registered,43
5163,8/8/2011,summer,2011,8,0,no,clear,40.9,79,7,Monday,yes,casual,13
5163,8/8/2011,summer,2011,8,0,no,clear,40.9,79,7,Monday,yes,registered,17
5164,8/8/2011,summer,2011,8,1,no,clear,40,83,9,Monday,yes,casual,4
5164,8/8/2011,summer,2011,8,1,no,clear,40,83,9,Monday,yes,registered,8
5165,8/8/2011,summer,2011,8,2,no,clear,39,89,0,Monday,yes,casual,4
5165,8/8/2011,summer,2011,8,2,no,clear,39,89,0,Monday,yes,registered,3
5166,8/8/2011,summer,2011,8,3,no,clear,39,89,0,Monday,yes,casual,1
5166,8/8/2011,summer,2011,8,3,no,clear,39,89,0,Monday,yes,registered,0
5167,8/8/2011,summer,2011,8,4,no,clear,39,89,7,Monday,yes,casual,2
5167,8/8/2011,summer,2011,8,4,no,clear,39,89,7,Monday,yes,registered,8
5168,8/8/2011,summer,2011,8,5,no,clear,40.9,79,6,Monday,yes,casual,1
5168,8/8/2011,summer,2011,8,5,no,clear,40.9,79,6,Monday,yes,registered,14
5169,8/8/2011,summer,2011,8,6,no,clear,40.9,65,19,Monday,yes,casual,8
5169,8/8/2011,summer,2011,8,6,no,clear,40.9,65,19,Monday,yes,registered,87
5170,8/8/2011,summer,2011,8,7,no,clear,41.8,62,20,Monday,yes,casual,18
5170,8/8/2011,summer,2011,8,7,no,clear,41.8,62,20,Monday,yes,registered,249
5171,8/8/2011,summer,2011,8,8,no,clear,42.8,58,22,Monday,yes,casual,29
5171,8/8/2011,summer,2011,8,8,no,clear,42.8,58,22,Monday,yes,registered,320
5172,8/8/2011,summer,2011,8,9,no,clear,43.7,55,26,Monday,yes,casual,37
5172,8/8/2011,summer,2011,8,9,no,clear,43.7,55,26,Monday,yes,registered,146
5173,8/8/2011,summer,2011,8,10,no,clear,45.6,52,26,Monday,yes,casual,62
5173,8/8/2011,summer,2011,8,10,no,clear,45.6,52,26,Monday,yes,registered,62
5174,8/8/2011,summer,2011,8,11,no,clear,46.5,48,24,Monday,yes,casual,90
5174,8/8/2011,summer,2011,8,11,no,clear,46.5,48,24,Monday,yes,registered,89
5175,8/8/2011,summer,2011,8,12,no,clear,46.5,46,17,Monday,yes,casual,48
5175,8/8/2011,summer,2011,8,12,no,clear,46.5,46,17,Monday,yes,registered,134
5176,8/8/2011,summer,2011,8,13,no,clear,47.5,44,20,Monday,yes,casual,43
5176,8/8/2011,summer,2011,8,13,no,clear,47.5,44,20,Monday,yes,registered,108
5177,8/8/2011,summer,2011,8,14,no,clear,46.5,43,20,Monday,yes,casual,41
5177,8/8/2011,summer,2011,8,14,no,clear,46.5,43,20,Monday,yes,registered,109
5178,8/8/2011,summer,2011,8,15,no,clear,47.5,41,20,Monday,yes,casual,40
5178,8/8/2011,summer,2011,8,15,no,clear,47.5,41,20,Monday,yes,registered,86
5179,8/8/2011,summer,2011,8,16,no,clear,48.4,39,19,Monday,yes,casual,64
5179,8/8/2011,summer,2011,8,16,no,clear,48.4,39,19,Monday,yes,registered,218
5180,8/8/2011,summer,2011,8,17,no,clear,48.4,39,11,Monday,yes,casual,67
5180,8/8/2011,summer,2011,8,17,no,clear,48.4,39,11,Monday,yes,registered,460
5181,8/8/2011,summer,2011,8,18,no,clear,47.5,41,9,Monday,yes,casual,64
5181,8/8/2011,summer,2011,8,18,no,clear,47.5,41,9,Monday,yes,registered,465
5182,8/8/2011,summer,2011,8,19,no,clear,46.5,43,7,Monday,yes,casual,64
5182,8/8/2011,summer,2011,8,19,no,clear,46.5,43,7,Monday,yes,registered,352
5183,8/8/2011,summer,2011,8,20,no,clear,45.6,55,0,Monday,yes,casual,71
5183,8/8/2011,summer,2011,8,20,no,clear,45.6,55,0,Monday,yes,registered,215
5184,8/8/2011,summer,2011,8,21,no,clear,43.7,58,6,Monday,yes,casual,30
5184,8/8/2011,summer,2011,8,21,no,clear,43.7,58,6,Monday,yes,registered,156
5185,8/8/2011,summer,2011,8,22,no,clear,43.7,58,7,Monday,yes,casual,26
5185,8/8/2011,summer,2011,8,22,no,clear,43.7,58,7,Monday,yes,registered,121
5186,8/8/2011,summer,2011,8,23,no,clear,42.8,66,7,Monday,yes,casual,19
5186,8/8/2011,summer,2011,8,23,no,clear,42.8,66,7,Monday,yes,registered,53
5187,8/9/2011,summer,2011,8,0,no,clear,41.8,79,9,Tuesday,yes,casual,10
5187,8/9/2011,summer,2011,8,0,no,clear,41.8,79,9,Tuesday,yes,registered,25
5188,8/9/2011,summer,2011,8,1,no,clear,41.8,66,0,Tuesday,yes,casual,5
5188,8/9/2011,summer,2011,8,1,no,clear,41.8,66,0,Tuesday,yes,registered,9
5189,8/9/2011,summer,2011,8,2,no,clear,41.8,70,0,Tuesday,yes,casual,9
5189,8/9/2011,summer,2011,8,2,no,clear,41.8,70,0,Tuesday,yes,registered,3
5190,8/9/2011,summer,2011,8,3,no,clear,41.8,62,0,Tuesday,yes,casual,0
5190,8/9/2011,summer,2011,8,3,no,clear,41.8,62,0,Tuesday,yes,registered,3
5191,8/9/2011,summer,2011,8,4,no,clear,40.9,74,0,Tuesday,yes,casual,1
5191,8/9/2011,summer,2011,8,4,no,clear,40.9,74,0,Tuesday,yes,registered,6
5192,8/9/2011,summer,2011,8,5,no,clear,40.9,65,6,Tuesday,yes,casual,5
5192,8/9/2011,summer,2011,8,5,no,clear,40.9,65,6,Tuesday,yes,registered,25
5193,8/9/2011,summer,2011,8,6,no,clear,41.8,64,0,Tuesday,yes,casual,6
5193,8/9/2011,summer,2011,8,6,no,clear,41.8,64,0,Tuesday,yes,registered,95
5194,8/9/2011,summer,2011,8,7,no,clear,41.8,74,7,Tuesday,yes,casual,30
5194,8/9/2011,summer,2011,8,7,no,clear,41.8,74,7,Tuesday,yes,registered,313
5195,8/9/2011,summer,2011,8,8,no,clear,42.8,66,0,Tuesday,yes,casual,40
5195,8/9/2011,summer,2011,8,8,no,clear,42.8,66,0,Tuesday,yes,registered,352
5196,8/9/2011,summer,2011,8,9,no,misty,44.7,62,9,Tuesday,yes,casual,34
5196,8/9/2011,summer,2011,8,9,no,misty,44.7,62,9,Tuesday,yes,registered,141
5197,8/9/2011,summer,2011,8,10,no,misty,45.6,59,15,Tuesday,yes,casual,55
5197,8/9/2011,summer,2011,8,10,no,misty,45.6,59,15,Tuesday,yes,registered,89
5198,8/9/2011,summer,2011,8,11,no,clear,45.6,59,15,Tuesday,yes,casual,61
5198,8/9/2011,summer,2011,8,11,no,clear,45.6,59,15,Tuesday,yes,registered,88
5199,8/9/2011,summer,2011,8,12,no,clear,46.5,56,13,Tuesday,yes,casual,60
5199,8/9/2011,summer,2011,8,12,no,clear,46.5,56,13,Tuesday,yes,registered,125
5200,8/9/2011,summer,2011,8,13,no,clear,47.5,49,11,Tuesday,yes,casual,48
5200,8/9/2011,summer,2011,8,13,no,clear,47.5,49,11,Tuesday,yes,registered,127
5201,8/9/2011,summer,2011,8,14,no,clear,48.4,44,19,Tuesday,yes,casual,53
5201,8/9/2011,summer,2011,8,14,no,clear,48.4,44,19,Tuesday,yes,registered,95
5202,8/9/2011,summer,2011,8,15,no,clear,48.4,39,19,Tuesday,yes,casual,58
5202,8/9/2011,summer,2011,8,15,no,clear,48.4,39,19,Tuesday,yes,registered,106
5203,8/9/2011,summer,2011,8,16,no,clear,48.4,39,20,Tuesday,yes,casual,57
5203,8/9/2011,summer,2011,8,16,no,clear,48.4,39,20,Tuesday,yes,registered,228
5204,8/9/2011,summer,2011,8,17,no,clear,45.6,55,11,Tuesday,yes,casual,79
5204,8/9/2011,summer,2011,8,17,no,clear,45.6,55,11,Tuesday,yes,registered,453
5205,8/9/2011,summer,2011,8,18,no,clear,45.6,55,13,Tuesday,yes,casual,97
5205,8/9/2011,summer,2011,8,18,no,clear,45.6,55,13,Tuesday,yes,registered,488
5206,8/9/2011,summer,2011,8,19,no,clear,45.6,49,7,Tuesday,yes,casual,69
5206,8/9/2011,summer,2011,8,19,no,clear,45.6,49,7,Tuesday,yes,registered,302
5207,8/9/2011,summer,2011,8,20,no,clear,45.6,43,13,Tuesday,yes,casual,34
5207,8/9/2011,summer,2011,8,20,no,clear,45.6,43,13,Tuesday,yes,registered,258
5208,8/9/2011,summer,2011,8,21,no,clear,44.7,46,17,Tuesday,yes,casual,46
5208,8/9/2011,summer,2011,8,21,no,clear,44.7,46,17,Tuesday,yes,registered,184
5209,8/9/2011,summer,2011,8,22,no,clear,44.7,46,20,Tuesday,yes,casual,28
5209,8/9/2011,summer,2011,8,22,no,clear,44.7,46,20,Tuesday,yes,registered,127
5210,8/9/2011,summer,2011,8,23,no,clear,43.7,48,19,Tuesday,yes,casual,22
5210,8/9/2011,summer,2011,8,23,no,clear,43.7,48,19,Tuesday,yes,registered,53
